source,run_num,dl,output,log_name,num_cases
model_concatenated_inter_32-0.52.h5,2,0.660119423,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,3,0.675150811,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,4,0.680422887,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,5,0.652021685,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,6,0.663828507,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,7,0.66355548,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,8,0.676078652,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,9,0.638179566,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_shared_cat_gru_inter_10-2.16.h5,0,0.737132838,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,1,0.74119495,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,2,0.749055052,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,3,0.745422322,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,4,0.733688329,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,5,0.732510897,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,6,0.737776749,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,7,0.744592912,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,8,0.745296415,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,9,0.751505964,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,0,0.713393823,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,1,0.727556096,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,2,0.724138026,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,3,0.724811368,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,4,0.721728693,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,5,0.723646352,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,6,0.713122588,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,7,0.723098185,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,8,0.711704327,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,9,0.727509062,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,0,0.719295869,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,1,0.70682206,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,2,0.71329371,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,3,0.715646115,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,4,0.721158542,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,5,0.722488832,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,6,0.711815181,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,7,0.725363825,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,8,0.723758416,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,9,0.717581981,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,0,0.745026416,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,1,0.740050316,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,2,0.731519273,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,3,0.738556637,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,4,0.743043817,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,5,0.745772137,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,6,0.738680767,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,7,0.735883267,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,8,0.748812113,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,9,0.739468277,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,0,0.811973513,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,1,0.811192694,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,2,0.800681944,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,3,0.805908766,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,4,0.808673636,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,5,0.803542841,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,6,0.811271661,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,7,0.815129667,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,8,0.811643851,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,9,0.805194553,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,0,0.703774037,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,1,0.707381696,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,2,0.701884315,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,3,0.707018971,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,4,0.7102717,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,5,0.707119225,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,6,0.698758779,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,7,0.705179492,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,8,0.702885304,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,9,0.712449246,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_Production_training.bpmn,0,0.224959144,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,1,0.224023711,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,2,0.235374633,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,3,0.236187459,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,4,0.223195472,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,5,0.23952565,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,6,0.239006883,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,7,0.239094005,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,8,0.218362471,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,9,0.233089402,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,0,0.352319982,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,1,0.372098937,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,2,0.368855914,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,3,0.384386467,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,4,0.366303897,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,5,0.378012838,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,6,0.355578761,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,7,0.380370204,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,8,0.351919838,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,9,0.360518207,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,0,0.384559276,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,1,0.420559422,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,2,0.359296804,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,3,0.415198455,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,4,0.398718567,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,5,0.428354864,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,6,0.425849118,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,7,0.418442822,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,8,0.418764716,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,9,0.422738448,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,0,0.418396281,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,1,0.347906792,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,2,0.377685433,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,3,0.370084437,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,4,0.34339502,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,5,0.359545005,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,6,0.366134109,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,7,0.343472446,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,8,0.363602119,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,9,0.35732168,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,0,0.359104238,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,1,0.370777547,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,2,0.392211641,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,3,0.361860777,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,4,0.382003591,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,5,0.392686313,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,6,0.368692909,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,7,0.373071935,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,8,0.381148912,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,9,0.407167332,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,0,0.429030354,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,1,0.391567624,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,2,0.43366629,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,3,0.421021624,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,4,0.436553597,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,5,0.40658506,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,6,0.380995528,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,7,0.398363376,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,8,0.383309707,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,9,0.3956828,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,0,0.428136847,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,1,0.472932408,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,2,0.462486752,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,3,0.479807697,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,4,0.422943317,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,5,0.454005391,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,6,0.415343503,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,7,0.455479134,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,8,0.451983649,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,9,0.461877952,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_ConsultaDataMining201618_training.bpmn,0,0.569456602,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,1,0.565455334,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,2,0.573335435,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,3,0.568540285,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,4,0.569733129,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,5,0.574109031,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,6,0.573809226,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,7,0.568814453,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,8,0.570562407,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,9,0.573507015,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,0,0.810058328,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,1,0.823834565,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,2,0.81742038,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,3,0.829557766,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,4,0.804826253,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,5,0.801383554,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,6,0.80221421,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,7,0.806431091,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,8,0.805313304,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,9,0.826630299,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,0,0.784288033,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,1,0.799849401,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,2,0.81755165,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,3,0.827220333,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,4,0.808013668,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,5,0.8111678,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,6,0.820294785,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,7,0.825524376,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,8,0.801414098,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,9,0.775710191,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,0,0.819890086,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,1,0.804836488,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,2,0.790470607,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,3,0.816841459,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,4,0.799199048,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,5,0.793398412,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,6,0.806150794,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,7,0.823145142,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,8,0.81533189,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,9,0.827528611,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
