source,run_num,els,output,log_name,num_cases
model_concatenated_inter_32-0.52.h5,2,0.771540803,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,3,0.981310034,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,4,0.771633667,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,5,1.836822521,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,6,0.985271216,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,7,2.195327203,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,8,0.941615686,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_concatenated_inter_32-0.52.h5,9,0.754254839,outputs/20200808_D11E238A_8A44_46AF_A349_FF026C83F2A4,inter_PurchasingExample,173
model_shared_cat_gru_inter_10-2.16.h5,0,0.938122268,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,1,0.746338894,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,2,0.762943865,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,3,0.756550777,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,4,0.738289682,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,5,0.743473948,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,6,0.755585163,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,7,0.748280515,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,8,0.7465467,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_10-2.16.h5,9,0.803213641,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,0,0.73949669,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,1,0.73094394,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,2,0.738197242,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,3,0.741231777,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,4,0.976410571,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,5,0.783667708,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,6,0.767635157,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,7,0.744254096,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,8,0.849992197,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_14-2.19.h5,9,0.751420879,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,0,0.750886054,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,1,0.819319296,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,2,0.718144989,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,3,0.726759429,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,4,0.727437492,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,5,0.721657557,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,6,1.398948774,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,7,0.742452626,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,8,0.738927573,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_inter_20-2.28.h5,9,0.769084031,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,0,0.751167312,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,1,0.733607331,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,2,0.727440574,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,3,0.768006004,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,4,0.73817085,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,5,0.739059176,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,6,0.730642519,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,7,2.2444802,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,8,0.739627299,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_09-2.38.h5,9,0.743382563,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,0,0.829631654,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,1,0.824206887,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,2,0.801602512,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,3,0.854322788,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,4,0.812123182,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,5,0.825398161,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,6,0.812071076,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,7,0.846597243,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,8,0.866866514,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-1.99.h5,9,0.807589454,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,0,0.700124018,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,1,0.703662963,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,2,0.701274725,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,3,0.710612837,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,4,0.70705864,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,5,0.702990318,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,6,0.695507616,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,7,0.713099042,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,8,0.701026763,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_inter_full_11-2.34.h5,9,0.71070332,outputs/20200808_12116D81_2309_48DF_BC47_5631BA14F5D7,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_Production_training.bpmn,0,0.897524023,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,1,0.206805394,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,2,0.217917662,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,3,0.218606842,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,4,0.208766209,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,5,0.392271999,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,6,0.223527795,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,7,0.294554591,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,8,0.213669932,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_Production_training.bpmn,9,0.250895524,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,0,0.403974688,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,1,0.350528052,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,2,0.345305656,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,3,0.362959167,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,4,0.359235231,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,5,0.354502065,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,6,0.333021738,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,7,0.35776049,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,8,0.33859745,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_33-2.66.h5,9,0.364892754,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,0,0.386237208,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,1,0.393788576,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,2,0.336153623,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,3,0.387888729,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,4,0.376043914,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,5,0.398692375,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,6,0.401819341,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,7,0.388695538,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,8,0.389776437,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_47-2.64.h5,9,0.391676944,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,0,0.390768051,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,1,0.32536246,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,2,0.356305911,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,3,0.352920342,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,4,0.32716611,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,5,0.338165221,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,6,0.341496604,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,7,0.325006185,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,8,0.340472705,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_87-2.62.h5,9,0.333213577,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,0,0.325803696,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,1,0.340809473,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,2,0.358514616,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,3,0.33403594,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,4,0.353212029,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,5,0.36088076,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,6,0.339395306,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,7,0.355943379,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,8,0.35111145,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_33-2.42.h5,9,0.378831525,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,0,0.402733774,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,1,0.366824949,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,2,0.398463223,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,3,0.413871388,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,4,0.410807244,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,5,0.379404033,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,6,0.351982057,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,7,0.37899178,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,8,0.365118726,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_concatenated_gru_41-2.64.h5,9,0.375066389,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,0,0.459920624,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,1,0.462752988,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,2,0.427659654,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,3,0.473200849,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,4,0.39883996,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,5,0.428105735,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,6,0.389945917,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,7,0.428837571,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,8,0.421093847,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
model_specialized_gru_55-2.66.h5,9,0.438274412,outputs/20200811_2B2AD561_70D3_4F31_8672_30E5B7718CF0,inter_Production,58
inter_ConsultaDataMining201618_training.bpmn,0,0.566003237,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,1,0.560016426,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,2,0.56965894,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,3,0.564811598,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,4,0.566423085,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,5,0.570759247,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,6,0.570257777,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,7,0.564747725,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,8,0.566994474,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,9,0.570777821,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,0,0.625499086,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,1,1.119452941,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,2,0.816873966,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,3,0.829858409,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,4,0.798138393,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,5,0.796875812,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,6,0.842837617,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,7,0.92445796,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,8,0.793954659,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_43-1.40.h5,9,0.820663957,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,0,0.767570241,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,1,0.780769138,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,2,0.79887916,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,3,0.810071015,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,4,0.788541566,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,5,0.792311741,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,6,0.801415183,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,7,0.803643084,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,8,0.784272235,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_98-1.35.h5,9,0.760304787,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,0,0.804453458,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,1,0.789879184,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,2,0.772067856,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,3,0.80226768,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,4,0.785209075,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,5,0.778231513,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,6,0.790195134,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,7,0.807464288,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,8,0.801143759,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,9,0.813156186,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
