source,run_num,mae_log,output,log_name,num_cases
model_concatenated_gru_65-1.21.h5,8,380443.74603174604,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_65-1.21.h5,9,379894.2698412698,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,0,355917.3443260397,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,1,356666.59824227,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,2,348933.9019320237,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,3,355575.6458108014,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,4,351348.25478348415,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,5,352260.16549944825,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,6,351470.205023623,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,7,355703.2509785438,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,8,349826.30720842455,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_83-1.30.h5,9,352309.61967825,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,0,347486.34920634923,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,1,356273.8214285714,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,2,352318.5753968254,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,3,351784.84920634923,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,4,349251.8253968254,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,5,347906.3214285714,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,6,354919.6626984127,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,7,348632.5238095238,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,8,353654.99206349207,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_concatenated_gru_98-1.20.h5,9,348041.43253968254,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,0,407284.0001846742,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,1,407281.7334266116,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,2,406641.56251194037,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,3,406639.03326158656,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,4,407263.7674582261,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,5,407294.58276930137,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,6,407286.49747268646,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,7,407262.28322660306,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,8,407249.9424197297,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
model_specialized_96-1.52.h5,9,406628.643669107,outputs/20200811_AC264370_B2A4_40C1_B7DD_9B308E79E859,inter_ConsultaDataMining201618,252
inter_PurchasingExample_training.bpmn,0,2689222.041976879,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,1,2690183.7216184987,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,2,2722833.4548439304,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,3,2673626.8290520245,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,4,2687662.2315895963,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,5,2725245.722601156,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,6,2701315.193745663,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,7,2707145.673317918,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,8,2720282.5225317925,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_PurchasingExample_training.bpmn,9,2635249.101537573,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,0,2411703.935174619,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,1,2389622.085279856,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,2,2393579.0227436987,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,3,2377373.1344100055,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,4,2380862.7842032197,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,5,2389627.6821676195,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,6,2385574.8244587467,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,7,2381459.7956952313,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,8,2389535.0091565563,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_23-0.41.h5,9,2400017.6758363824,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,0,2337622.6968103736,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,1,2365775.0214306754,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,2,2359004.596267131,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,3,2342524.0817231312,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,4,2351250.0431295186,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,5,2363484.670541686,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,6,2328351.508462671,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,7,2341108.546370654,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,8,2353311.653612919,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_63-0.42.h5,9,2361641.0420328337,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,0,2370625.298782359,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,1,2391308.6549748494,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,2,2386066.1417689715,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,3,2381750.6060349126,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,4,2391359.5540261907,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,5,2370070.0749033005,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,6,2381188.973261076,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,7,2355579.57120989,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,8,2368519.492119034,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_75-0.41.h5,9,2374994.2495051976,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,0,2384593.4159332705,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,1,2383917.5108496305,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,2,2390189.144302906,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,3,2374764.3288757573,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,4,2372020.7935247733,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,5,2366807.785024578,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,6,2379514.946579982,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,7,2384422.4744879124,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,8,2391398.0923691983,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_64-0.42.h5,9,2364276.087981422,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,0,2355718.7535741674,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,1,2373215.6265424513,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,2,2375845.647487427,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,3,2359901.5524480757,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,4,2356316.240690987,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,5,2350795.3526457627,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,6,2362220.3714943123,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,7,2380480.2315594745,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,8,2361699.160617805,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_concatenated_gru_66-0.42.h5,9,2350402.7745443294,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,0,2510889.6589595377,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,1,2501571.5606936417,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,2,2521950.8034682083,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,3,2525346.710982659,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,4,2517896.1098265895,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,5,2512414.2601156067,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,6,2507757.427745665,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,7,2512287.5953757227,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,8,2520306.901734104,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
model_specialized_gru_76-0.45.h5,9,2522548.427745665,outputs/20200811_C7A4B2F0_80F8_4FA8_A7D3_D1C5E95CBD99,inter_PurchasingExample,173
inter_ConsultaDataMining201618_training.bpmn,0,427537.25903968234,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,1,427855.60420238104,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,2,428318.73717857135,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,3,427889.6390912699,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,4,427698.47785714286,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,5,427817.00563492026,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,6,427045.0568293652,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,7,426740.4302222221,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,8,427522.1637539682,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_ConsultaDataMining201618_training.bpmn,9,428245.9440595236,outputs/20200811_1B7227F5_A904_4284_B787_FEC762999A18,inter_ConsultaDataMining201618,252
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,0,746388.7798762586,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,1,746553.6894666657,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,2,746561.3213841727,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,3,746531.9636613915,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,4,746015.209149161,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,5,746462.4577170244,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,6,746597.9262148682,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,7,746408.5274258981,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,8,746563.0000508375,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
inter_BPI_Challenge_2012_W_Two_TS_training.bpmn,9,746531.5353683454,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,0,728751.0377654674,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,1,726374.4099477216,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,2,728699.8473577925,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,3,727192.6166623501,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,4,728849.4185808152,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,5,727803.2703793767,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,6,728484.6320100718,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,7,727033.8689405287,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,8,726628.6684609094,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_concatenated_gru_44-1.77.h5,9,728568.5710987999,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,0,746265.9591083924,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,1,746409.968221103,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,2,746255.2694201437,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,3,746271.6200196636,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,4,746373.095319424,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,5,746302.5341683439,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,6,746358.0228973618,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,7,746347.0828493998,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,8,746338.7029932843,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_11-1.94.h5,9,746242.131770262,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,0,724574.6049634445,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,1,722993.9675303549,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,2,723938.5931900048,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,3,722073.9702292151,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,4,724641.6966516719,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,5,723897.001766216,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,6,723934.4833005148,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,7,722860.5670930113,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,8,724253.5480892524,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_20-2.22.h5,9,725371.5208617302,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,0,461557.5582268586,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,1,430873.9793299766,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,2,445823.5543122297,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,3,456482.23770791385,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,4,451200.68328681047,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,5,429792.48915731406,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,6,446704.0564705036,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,7,452955.9211765,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,8,440797.2342604316,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_08-1.95.h5,9,424547.158428297,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,0,446429.6761424458,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,1,444918.8707976021,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
model_shared_cat_gru_16-1.80.h5,2,441140.10763021617,outputs/20200812_01D24A3C_EC00_4CE2_8163_958387FB8703,inter_BPI_Challenge_2012_W_Two_TS,2085
